Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
5, 14, 16, EQUAL_PRIORITY: 2367, 0, 1.0; 5511, 1078, 0.8043912175648702; 5044, 104, 0.979381443298969; 2834, 974, 0.6563161609033168; 0.8631632394008631; 3375.8450511422852, 35086.15508660038; 10088.514482071616
6, 14, 16, EQUAL_PRIORITY: 2430, 0, 1.0; 5537, 717, 0.8705074950334116; 5140, 37, 0.9928015564202335; 2827, 680, 0.7594623275557127; 0.9100037655328229; 3434.708871664101, 34374.79569062895; 10072.06491308277
7, 14, 16, EQUAL_PRIORITY: 2409, 0, 1.0; 5405, 1068, 0.8024051803885291; 5033, 35, 0.9930458970792768; 2781, 1033, 0.6285508809780654; 0.8633222421295111; 2791.5166703703726, 32432.699613756224; 10014.714355710497
8, 14, 16, EQUAL_PRIORITY: 2257, 0, 1.0; 5490, 676, 0.8768670309653916; 5055, 29, 0.9942631058358061; 2692, 647, 0.7596582466567607; 0.9127404156447657; 2710.146835702719, 31215.056454964244; 9983.738769274883
9, 14, 16, EQUAL_PRIORITY: 2499, 0, 1.0; 5482, 878, 0.8398394746442904; 5148, 28, 0.9945609945609946; 2833, 850, 0.6999647017296152; 0.8899887232176419; 3264.4259796317783, 33839.47721950413; 10056.365262779818
10, 14, 16, EQUAL_PRIORITY: 2401, 0, 1.0; 5507, 1094, 0.801343744325404; 5028, 35, 0.9930389817024662; 2880, 1059, 0.6322916666666667; 0.8616590794132524; 3106.958059756551, 34385.62188290783; 10067.256789733863
11, 14, 16, EQUAL_PRIORITY: 2361, 0, 1.0; 5491, 797, 0.8548533964669459; 5047, 89, 0.982365761838716; 2805, 708, 0.7475935828877005; 0.8984971981660723; 2828.1017979116587, 31107.58410285665; 9982.94142557311
12, 14, 16, EQUAL_PRIORITY: 2348, 0, 1.0; 5459, 688, 0.8739695915002748; 5069, 23, 0.9954626159005721; 2738, 665, 0.7571219868517166; 0.9118739592673242; 3264.1505523583182, 31072.15631677043; 9988.825192469585
13, 14, 16, EQUAL_PRIORITY: 2412, 0, 1.0; 5531, 1014, 0.8166696799855361; 5119, 20, 0.9960929869115062; 2824, 994, 0.6480169971671388; 0.8723404255319149; 2695.9730763420957, 33604.63046559651; 10041.836398258543
14, 14, 16, EQUAL_PRIORITY: 2446, 0, 1.0; 5579, 1431, 0.7435024197884925; 5145, 100, 0.9805636540330418; 2880, 1331, 0.5378472222222221; 0.8216822429906542; 3474.9629847989854, 33176.14512482034; 10043.435111739529
15, 14, 16, EQUAL_PRIORITY: 2329, 0, 1.0; 5432, 384, 0.9293078055964654; 5086, 30, 0.9941014549744397; 2675, 354, 0.8676635514018691; 0.9505218399690761; 2707.7410764942615, 34137.36492714893; 10055.01977976307
16, 14, 16, EQUAL_PRIORITY: 2386, 0, 1.0; 5460, 550, 0.8992673992673993; 5115, 19, 0.9962854349951125; 2731, 531, 0.8055657268399854; 0.9299005862860056; 3141.176973783993, 32617.981091488226; 10024.647515517501
17, 14, 16, EQUAL_PRIORITY: 2446, 0, 1.0; 5595, 921, 0.8353887399463806; 5216, 34, 0.9934815950920245; 2825, 887, 0.6860176991150442; 0.8854620072130333; 4011.3304366926604, 31319.633613470025; 10006.42831518231
18, 14, 16, EQUAL_PRIORITY: 2256, 0, 1.0; 5539, 719, 0.8701931756634772; 5018, 47, 0.9906337186129932; 2777, 672, 0.7580122434281599; 0.9077613855035279; 3539.767445574267, 34599.348434751315; 10079.170975839128
19, 14, 16, EQUAL_PRIORITY: 2333, 0, 1.0; 5458, 720, 0.868083547086845; 4988, 1, 0.9997995188452286; 2803, 719, 0.7434891188012843; 0.9075856757797458; 3287.647190132746, 35591.70773394419; 10099.487407163788
20, 14, 16, EQUAL_PRIORITY: 2352, 0, 1.0; 5402, 843, 0.8439466864124399; 4956, 74, 0.9850686037126715; 2798, 769, 0.7251608291636884; 0.8912819190095435; 3039.2107149055373, 32094.42573050155; 10010.292222344111
21, 14, 16, EQUAL_PRIORITY: 2317, 0, 1.0; 5569, 1361, 0.7556114203627222; 5016, 30, 0.9940191387559809; 2870, 1331, 0.5362369337979094; 0.8274156733451686; 3064.526734177969, 33265.113109687576; 10039.254364634415
22, 14, 16, EQUAL_PRIORITY: 2321, 0, 1.0; 5592, 1059, 0.8106223175965666; 5050, 34, 0.9932673267326733; 2863, 1025, 0.6419839329374781; 0.8661695943384304; 3664.665104457352, 34874.63689401568; 10087.822265101508
23, 14, 16, EQUAL_PRIORITY: 2409, 0, 1.0; 5528, 836, 0.8487698986975398; 5123, 18, 0.9964864337302362; 2814, 818, 0.7093105899076049; 0.8946705304271135; 3255.037729290707, 32746.34955389808; 10029.542448018678
24, 14, 16, EQUAL_PRIORITY: 2394, 0, 1.0; 5537, 897, 0.8379989163807116; 5160, 55, 0.9893410852713178; 2771, 842, 0.6961385781306388; 0.8868995082587315; 3859.4530908502784, 34208.19003223501; 10074.572364097467
25, 14, 16, EQUAL_PRIORITY: 2371, 0, 1.0; 5503, 1093, 0.8013810648737052; 5072, 111, 0.9781151419558359; 2802, 982, 0.6495360456816559; 0.8611887223774448; 3630.677788664616, 33180.41260789818; 10045.949130612562
26, 14, 16, EQUAL_PRIORITY: 2454, 0, 1.0; 5334, 794, 0.8511436070491188; 5002, 38, 0.9924030387844862; 2786, 756, 0.728643216080402; 0.8980482794042116; 3288.8105263446632, 33605.10222757078; 10051.02277679486
27, 14, 16, EQUAL_PRIORITY: 2432, 0, 1.0; 5550, 847, 0.8473873873873874; 5191, 103, 0.9801579657098825; 2791, 744, 0.7334288785381584; 0.8938862440491105; 3742.006448012369, 33024.58437265306; 10043.86912317089
28, 14, 16, EQUAL_PRIORITY: 2434, 0, 1.0; 5470, 1418, 0.7407678244972578; 5059, 105, 0.9792449100612769; 2845, 1313, 0.5384885764499121; 0.8205971659919028; 3671.8195878634288, 33086.65395145732; 10044.297691246547
29, 14, 16, EQUAL_PRIORITY: 2438, 0, 1.0; 5501, 938, 0.8294855480821669; 5135, 30, 0.994157740993184; 2804, 908, 0.6761768901569187; 0.8818490993827938; 3887.306024108242, 33873.0801079814; 10066.825143484555
30, 14, 16, EQUAL_PRIORITY: 2327, 0, 1.0; 5476, 851, 0.8445945945945946; 4992, 63, 0.9873798076923077; 2811, 788, 0.719672714336535; 0.8909393822888633; 2916.3685342792305, 34700.87741469573; 10072.000926127253
1, 14, 17, EQUAL_PRIORITY: 2399, 0, 1.0; 5428, 387, 0.9287030213706706; 5087, 40, 0.9921368193434245; 2740, 347, 0.8733576642335766; 0.9505557684936757; 2439.232413326099, 33275.12271251723; 10398.821472595051
2, 14, 17, EQUAL_PRIORITY: 2374, 0, 1.0; 5487, 357, 0.9349371241115364; 5099, 14, 0.9972543636007061; 2762, 343, 0.8758146270818248; 0.9545859305431879; 3035.8162057969603, 31158.95861619353; 10356.409836080153
3, 14, 17, EQUAL_PRIORITY: 2426, 0, 1.0; 5527, 449, 0.9187624389361317; 5055, 15, 0.9970326409495549; 2898, 434, 0.8502415458937198; 0.9435433169873004; 2841.3550799724035, 34746.655677786344; 10440.957211231263
4, 14, 17, EQUAL_PRIORITY: 2348, 0, 1.0; 5527, 409, 0.9259996381400398; 5110, 21, 0.9958904109589041; 2765, 388, 0.8596745027124774; 0.948063492063492; 3452.769709634609, 31522.287701634763; 10371.729647748527
5, 14, 17, EQUAL_PRIORITY: 2367, 0, 1.0; 5514, 585, 0.8939064200217628; 5044, 65, 0.9871134020618557; 2837, 520, 0.8167077899189285; 0.925770841263799; 3138.0517577986466, 32682.416368272257; 10395.171676667815
6, 14, 17, EQUAL_PRIORITY: 2431, 0, 1.0; 5535, 267, 0.9517615176151761; 5140, 4, 0.9992217898832685; 2826, 263, 0.9069355980184006; 0.9664825508410746; 3182.048849556595, 35167.26490208568; 10456.494720877372
7, 14, 17, EQUAL_PRIORITY: 2409, 0, 1.0; 5404, 356, 0.9341228719467062; 5033, 2, 0.9996026226902444; 2780, 354, 0.8726618705035971; 0.9544349161653655; 2603.302330593244, 31805.125984768965; 10365.485729744614
8, 14, 17, EQUAL_PRIORITY: 2257, 0, 1.0; 5494, 315, 0.9426647251547142; 5056, 22, 0.9956487341772152; 2695, 293, 0.8912801484230055; 0.959360082569991; 2408.8530179567897, 29599.080306283795; 10308.63837560983
9, 14, 17, EQUAL_PRIORITY: 2498, 0, 1.0; 5482, 359, 0.934512951477563; 5148, 7, 0.9986402486402487; 2832, 352, 0.8757062146892656; 0.9550125313283208; 2604.7936314989784, 33082.402890640384; 10396.680448175732
10, 14, 17, EQUAL_PRIORITY: 2400, 0, 1.0; 5511, 429, 0.9221556886227544; 5028, 13, 0.9974144789180589; 2883, 416, 0.8557058619493583; 0.9457717102768297; 2820.6212554232043, 34782.90659947983; 10441.521025725997
11, 14, 17, EQUAL_PRIORITY: 2362, 0, 1.0; 5496, 300, 0.9454148471615721; 5050, 23, 0.9954455445544554; 2808, 277, 0.9013532763532763; 0.9618223466530924; 2401.1859656526794, 31488.06114595593; 10354.619846482836
12, 14, 17, EQUAL_PRIORITY: 2347, 0, 1.0; 5460, 268, 0.9509157509157509; 5068, 6, 0.9988161010260458; 2739, 262, 0.9043446513326031; 0.9656718329704111; 2839.246869215698, 32883.008457972974; 10395.442717486012
13, 14, 17, EQUAL_PRIORITY: 2415, 0, 1.0; 5531, 410, 0.9258723558126921; 5119, 9, 0.9982418441101778; 2827, 401, 0.8581535196321188; 0.9484017115529826; 2498.402072777273, 34883.68556162958; 10438.993786856561
14, 14, 17, EQUAL_PRIORITY: 2446, 0, 1.0; 5574, 448, 0.9196268388948691; 5145, 24, 0.99533527696793; 2875, 424, 0.8525217391304347; 0.9441396508728179; 2768.251850384637, 34885.56333307766; 10443.215859979871
15, 14, 17, EQUAL_PRIORITY: 2328, 0, 1.0; 5430, 194, 0.9642725598526704; 5086, 15, 0.9970507274872198; 2672, 179, 0.9330089820359282; 0.9749935550399588; 2302.3665044026566, 31635.926643334038; 10356.699119935216
16, 14, 17, EQUAL_PRIORITY: 2387, 0, 1.0; 5455, 215, 0.9605866177818515; 5115, 2, 0.9996089931573803; 2727, 213, 0.9218921892189219; 0.9725835246110686; 2825.941744692929, 32267.4851176496; 10380.215104277173
17, 14, 17, EQUAL_PRIORITY: 2446, 0, 1.0; 5593, 368, 0.9342034686214912; 5212, 0, 1.0; 2827, 368, 0.8698266713830916; 0.9542231620848364; 3597.277581900009, 31212.30202430446; 10366.400952455882
18, 14, 17, EQUAL_PRIORITY: 2253, 0, 1.0; 5541, 312, 0.9436924742826205; 5022, 9, 0.9982078853046595; 2772, 303, 0.8906926406926406; 0.9599692070823711; 3254.858880147469, 35021.6308055511; 10454.067377328232
19, 14, 17, EQUAL_PRIORITY: 2333, 0, 1.0; 5466, 370, 0.9323088181485547; 4983, 2, 0.9995986353602248; 2816, 368, 0.8693181818181819; 0.9525580202590076; 3091.002632743839, 33881.13518220211; 10423.697982691445
20, 14, 17, EQUAL_PRIORITY: 2352, 0, 1.0; 5406, 364, 0.9326674065852756; 4956, 14, 0.9971751412429378; 2802, 350, 0.875089221984297; 0.9530806908997165; 2863.384017482749, 33357.924182361035; 10407.406473768664
21, 14, 17, EQUAL_PRIORITY: 2316, 0, 1.0; 5568, 574, 0.8969109195402298; 5014, 10, 0.9980055843637814; 2870, 564, 0.8034843205574913; 0.9271943176052765; 2491.581384292862, 35688.117789174896; 10458.520205564158
22, 14, 17, EQUAL_PRIORITY: 2321, 0, 1.0; 5597, 378, 0.9324638199035198; 5050, 8, 0.9984158415841584; 2868, 370, 0.8709902370990237; 0.9522606718868402; 3482.8473416877678, 36110.65358714177; 10484.173111878985
23, 14, 17, EQUAL_PRIORITY: 2407, 0, 1.0; 5523, 397, 0.9281187760275212; 5118, 15, 0.9970691676436108; 2812, 382, 0.864153627311522; 0.949936948297604; 2979.0300922112074, 31651.602933528542; 10367.553870638192
24, 14, 17, EQUAL_PRIORITY: 2394, 0, 1.0; 5540, 492, 0.9111913357400722; 5160, 17, 0.9967054263565891; 2774, 475, 0.8287671232876712; 0.9379884043357701; 3474.8239845031785, 33193.25937491059; 10412.850629743105
25, 14, 17, EQUAL_PRIORITY: 2370, 0, 1.0; 5494, 532, 0.9031670913724062; 5072, 39, 0.9923107255520505; 2792, 493, 0.8234240687679083; 0.9323499491353001; 3149.3467075316876, 31850.63427573655; 10375.047035536323
26, 14, 17, EQUAL_PRIORITY: 2455, 0, 1.0; 5335, 331, 0.9379568884723524; 5002, 14, 0.9972011195521792; 2788, 317, 0.8862984218077474; 0.9575096277278562; 2767.750378346842, 32523.28366713738; 10385.557226303363
27, 14, 17, EQUAL_PRIORITY: 2434, 0, 1.0; 5551, 428, 0.9228967753557917; 5191, 35, 0.9932575611635523; 2794, 393, 0.8593414459556192; 0.9463994990607388; 2932.807604594782, 34150.80840933684; 10427.831037203734
28, 14, 17, EQUAL_PRIORITY: 2431, 0, 1.0; 5469, 470, 0.9140610714938746; 5054, 26, 0.9948555599525128; 2846, 444, 0.8439915671117357; 0.9405063291139241; 3072.090648901358, 34143.46556761596; 10429.807407823624
29, 14, 17, EQUAL_PRIORITY: 2439, 0, 1.0; 5510, 400, 0.9274047186932849; 5135, 0, 1.0; 2814, 400, 0.8578535891968728; 0.9496792049314379; 3416.234253311355, 34179.985038778264; 10436.02468879524
30, 14, 17, EQUAL_PRIORITY: 2330, 0, 1.0; 5479, 368, 0.9328344588428545; 4992, 33, 0.9933894230769231; 2817, 335, 0.8810791622293219; 0.9528748879498015; 2751.967240113736, 33955.888796394254; 10420.275350532811
1, 15, 9, EQUAL_PRIORITY: 2234, 286, 0.8719785138764548; 4540, 1478, 0.6744493392070485; 5087, 77, 0.984863377236092; 1687, 1687, 0.0; 0.7395925597874224; 2539.3650435873424, 19424.73167427114; 7344.3556486776115
2, 15, 9, EQUAL_PRIORITY: 2177, 276, 0.8732200275608636; 4578, 1416, 0.6906946264744429; 5099, 36, 0.9929397921161012; 1656, 1656, 0.0; 0.7495188749074759; 3136.056108608769, 17831.49998745238; 7314.70771327939
3, 15, 9, EQUAL_PRIORITY: 2208, 289, 0.8691123188405797; 4518, 1404, 0.6892430278884463; 5055, 22, 0.9956478733926805; 1671, 1671, 0.0; 0.748290217068094; 2722.2633855674358, 19998.206352962676; 7361.181731247752
4, 15, 9, EQUAL_PRIORITY: 2135, 285, 0.8665105386416861; 4640, 1383, 0.7019396551724137; 5110, 3, 0.999412915851272; 1665, 1665, 0.0; 0.7538007380073801; 3007.4666353198554, 21127.142498041474; 7393.147008891677
5, 15, 9, EQUAL_PRIORITY: 2129, 286, 0.8656646312822922; 4584, 1394, 0.6958987783595114; 5044, 11, 0.9978191911181602; 1669, 1669, 0.0; 0.7497393117831074; 3111.537373020925, 19252.75311674997; 7349.013600884103
6, 15, 9, EQUAL_PRIORITY: 2220, 296, 0.8666666666666667; 4591, 1396, 0.695926813330429; 5140, 21, 0.9959143968871595; 1671, 1671, 0.0; 0.751578329173396; 3328.6872845807375, 18990.115351362387; 7345.964642145807
7, 15, 9, EQUAL_PRIORITY: 2201, 291, 0.8677873693775556; 4496, 1387, 0.6915035587188612; 5033, 14, 0.9972183588317107; 1664, 1664, 0.0; 0.7494400477825892; 2779.9031691590935, 18971.036517372835; 7337.005940244299
8, 15, 9, EQUAL_PRIORITY: 2099, 297, 0.8585040495474036; 4646, 1405, 0.6975893241498063; 5056, 13, 0.9974287974683544; 1689, 1689, 0.0; 0.7476649369903632; 2594.502359032049, 18958.38493758427; 7333.827883199874
9, 15, 9, EQUAL_PRIORITY: 2246, 293, 0.8695458593054319; 4561, 1390, 0.6952422714317036; 5148, 24, 0.9953379953379954; 1659, 1659, 0.0; 0.75275451740855; 2661.9635645167, 18994.876383858602; 7335.762490723593
10, 15, 9, EQUAL_PRIORITY: 2181, 305, 0.8601558917927556; 4498, 1348, 0.7003112494441974; 5028, 2, 0.9996022275258553; 1651, 1651, 0.0; 0.7525078604581524; 2297.408567501261, 19728.102730907733; 7348.014782572767
11, 15, 9, EQUAL_PRIORITY: 2165, 288, 0.8669745958429561; 4544, 1426, 0.6861795774647887; 5050, 55, 0.9891089108910891; 1659, 1659, 0.0; 0.7445222834997764; 2712.437496682818, 19716.98311642406; 7354.166477789964
12, 15, 9, EQUAL_PRIORITY: 2184, 296, 0.8644688644688645; 4566, 1388, 0.6960140166447657; 5068, 2, 0.999605367008682; 1682, 1682, 0.0; 0.7505185185185186; 2915.7368038986606, 19930.07383604074; 7362.513204868474
13, 15, 9, EQUAL_PRIORITY: 2181, 263, 0.8794131132508024; 4638, 1440, 0.6895213454075033; 5119, 3, 0.9994139480367259; 1700, 1700, 0.0; 0.7502566358703622; 3920.224891996564, 21829.813114739023; 7424.421538628697
14, 15, 9, EQUAL_PRIORITY: 2202, 258, 0.8828337874659401; 4610, 1431, 0.689587852494577; 5145, 22, 0.9957240038872692; 1667, 1667, 0.0; 0.7520551967116853; 2771.7028613285656, 19476.449875710445; 7349.213523392066
15, 15, 9, EQUAL_PRIORITY: 2142, 297, 0.8613445378151261; 4613, 1395, 0.6975937567743333; 5086, 23, 0.9954777821470704; 1669, 1669, 0.0; 0.7495188749074759; 2839.281474009651, 19962.603294681714; 7362.123841313215
16, 15, 9, EQUAL_PRIORITY: 2220, 320, 0.8558558558558559; 4575, 1393, 0.6955191256830602; 5115, 33, 0.9935483870967742; 1680, 1680, 0.0; 0.7479028697571743; 2843.8500390656554, 18960.5014641459; 7337.738488717672
17, 15, 9, EQUAL_PRIORITY: 2230, 297, 0.8668161434977578; 4669, 1410, 0.698008138787749; 5212, 20, 0.9961627014581734; 1687, 1687, 0.0; 0.7525728366429918; 3400.3520182931534, 21374.963982669593; 7405.275402241116
18, 15, 9, EQUAL_PRIORITY: 2080, 294, 0.8586538461538462; 4607, 1375, 0.7015411330583894; 5021, 3, 0.9994025094602669; 1666, 1666, 0.0; 0.7504112457006131; 2974.6272787164635, 20180.283495654687; 7369.530912243137
19, 15, 9, EQUAL_PRIORITY: 2128, 288, 0.8646616541353384; 4535, 1395, 0.6923925027563396; 4981, 1, 0.9997992371009837; 1682, 1682, 0.0; 0.7474110760918505; 2985.7570847604075, 22185.063763443904; 7418.629344348197
20, 15, 9, EQUAL_PRIORITY: 2155, 291, 0.8649651972157772; 4473, 1401, 0.6867873910127431; 4956, 20, 0.9959644874899112; 1672, 1672, 0.0; 0.7447193723596861; 2733.3694152318058, 19520.67006858476; 7349.699450957144
21, 15, 9, EQUAL_PRIORITY: 2146, 298, 0.8611369990680335; 4528, 1378, 0.6956713780918728; 5014, 16, 0.9968089349820503; 1660, 1660, 0.0; 0.7488762361402457; 2369.457180894504, 18880.606154583875; 7328.446868476903
22, 15, 9, EQUAL_PRIORITY: 2142, 290, 0.8646125116713352; 4580, 1400, 0.6943231441048034; 5050, 18, 0.9964356435643564; 1672, 1672, 0.0; 0.7485867301398393; 3447.670298394063, 19482.303022829656; 7359.8177688656315
23, 15, 9, EQUAL_PRIORITY: 2204, 305, 0.8616152450090744; 4581, 1393, 0.6959179218511242; 5119, 32, 0.9937487790584099; 1666, 1666, 0.0; 0.7497420781134856; 2681.7991780132725, 20920.403281415376; 7383.061495932367
24, 15, 9, EQUAL_PRIORITY: 2208, 294, 0.8668478260869565; 4626, 1391, 0.6993082576740164; 5160, 11, 0.9978682170542635; 1674, 1674, 0.0; 0.7534386889083992; 3286.8635847752157, 19919.975589089794; 7368.010388307641
25, 15, 9, EQUAL_PRIORITY: 2183, 293, 0.8657810352725607; 4580, 1432, 0.6873362445414848; 5072, 34, 0.9932965299684543; 1691, 1691, 0.0; 0.7449356794322046; 3543.701984051004, 22255.495967413066; 7428.983087053132
26, 15, 9, EQUAL_PRIORITY: 2245, 273, 0.8783964365256125; 4444, 1426, 0.6791179117911792; 5002, 12, 0.9976009596161536; 1687, 1687, 0.0; 0.7460008969950666; 4736.020398151639, 19492.224680424726; 7379.998656100807
27, 15, 9, EQUAL_PRIORITY: 2237, 292, 0.8694680375502906; 4603, 1425, 0.6904192917662394; 5191, 68, 0.9869004045463302; 1649, 1649, 0.0; 0.7489766081871345; 3476.993993057462, 19695.89583256365; 7365.484269615836
28, 15, 9, EQUAL_PRIORITY: 2221, 303, 0.8635749662314273; 4492, 1388, 0.6910062333036509; 5054, 32, 0.9936683814800158; 1659, 1659, 0.0; 0.7481007001340683; 2821.5345185311307, 18276.77598379673; 7320.706971915164
29, 15, 9, EQUAL_PRIORITY: 2185, 282, 0.8709382151029749; 4604, 1397, 0.6965682015638575; 5135, 25, 0.9951314508276533; 1654, 1654, 0.0; 0.7526881720430108; 3481.9522069153754, 21621.214641082246; 7412.547950990578
30, 15, 9, EQUAL_PRIORITY: 2133, 296, 0.8612283169245194; 4527, 1393, 0.6922907002429866; 4992, 21, 0.9957932692307693; 1668, 1668, 0.0; 0.7463963963963964; 2913.8030558091996, 20409.60389984821; 7374.186094848104
1, 15, 10, EQUAL_PRIORITY: 2265, 317, 0.8600441501103753; 4689, 1629, 0.6525911708253359; 5087, 79, 0.9844702182032632; 1867, 1867, 0.0; 0.7201610583836641; 2384.9690515067196, 22359.55303048421; 7782.589803326802
2, 15, 10, EQUAL_PRIORITY: 2209, 308, 0.860570393843368; 4749, 1585, 0.6662455253737629; 5099, 34, 0.9933320258874289; 1859, 1859, 0.0; 0.7279390629491234; 2979.4536098193203, 22244.43006124397; 7788.980610932324
3, 15, 10, EQUAL_PRIORITY: 2231, 312, 0.8601523980277902; 4662, 1549, 0.6677391677391677; 5055, 23, 0.9954500494559841; 1838, 1838, 0.0; 0.7300159582184825; 2730.7665126754, 21136.928185886703; 7758.103562470783
4, 15, 10, EQUAL_PRIORITY: 2154, 304, 0.8588672237697308; 4784, 1528, 0.6806020066889632; 5110, 4, 0.9992172211350293; 1828, 1828, 0.0; 0.7359469587777457; 3011.923997530641, 19236.026510011958; 7716.063756456123
5, 15, 10, EQUAL_PRIORITY: 2166, 323, 0.8508771929824561; 4727, 1563, 0.6693463084408715; 5044, 37, 0.9926645519429025; 1849, 1849, 0.0; 0.7263890903815464; 2881.487115914977, 21512.167460110606; 7769.593768379955
6, 15, 10, EQUAL_PRIORITY: 2257, 333, 0.8524590163934427; 4757, 1567, 0.6705907084296825; 5140, 26, 0.9949416342412452; 1874, 1874, 0.0; 0.7291132021670944; 3279.040863659393, 23647.556728185533; 7827.860052565923
7, 15, 10, EQUAL_PRIORITY: 2216, 306, 0.8619133574007221; 4675, 1557, 0.666951871657754; 5033, 5, 0.999006556725611; 1858, 1858, 0.0; 0.7296473661297345; 2699.526815655161, 21985.515584674053; 7778.329664392066
8, 15, 10, EQUAL_PRIORITY: 2127, 325, 0.847202632816173; 4805, 1570, 0.6732570239334027; 5056, 19, 0.9962420886075949; 1876, 1876, 0.0; 0.7266301211771495; 2409.3822372123977, 21995.019103648927; 7774.071262748291
9, 15, 10, EQUAL_PRIORITY: 2286, 333, 0.8543307086614174; 4715, 1557, 0.6697773064687169; 5148, 37, 0.9928127428127428; 1853, 1853, 0.0; 0.7300385659191544; 2767.862590737219, 21386.85216282493; 7764.777003592256
10, 15, 10, EQUAL_PRIORITY: 2222, 346, 0.8442844284428443; 4668, 1521, 0.6741645244215938; 5028, 5, 0.999005568814638; 1862, 1862, 0.0; 0.7290275761973875; 2429.113558244586, 22724.936234420078; 7792.1900822176085
11, 15, 10, EQUAL_PRIORITY: 2202, 324, 0.8528610354223434; 4707, 1584, 0.6634799235181644; 5051, 50, 0.9901009701049297; 1858, 1858, 0.0; 0.7238384715588363; 2682.1873808124656, 21959.07389399153; 7777.416012830225
12, 15, 10, EQUAL_PRIORITY: 2204, 316, 0.8566243194192378; 4739, 1561, 0.670605612998523; 5068, 2, 0.999605367008682; 1875, 1875, 0.0; 0.7296557683998272; 2852.9202118986723, 22390.846060966607; 7790.595603576784
13, 15, 10, EQUAL_PRIORITY: 2212, 294, 0.8670886075949367; 4773, 1577, 0.6695998323905301; 5119, 5, 0.9990232467278766; 1866, 1866, 0.0; 0.7321403006442376; 2709.047306801265, 22512.83799278531; 7791.346183143471
