Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
14, 13, 14, PREMIUM_PRIORITY: 4337, 427, 0.9015448466682038; 11123, 2916, 0.7378405106536006; 10262, 94, 0.9908399922042487; 5198, 3249, 0.3749519045786841; 0.783764553686934; 9941.567963315902, 66433.19328294328; 9095.571932037765
15, 13, 14, PREMIUM_PRIORITY: 4514, 639, 0.8584404076207355; 10954, 2116, 0.8068285557787109; 10309, 79, 0.9923367930934135; 5159, 2676, 0.48129482457840667; 0.8218903542798035; 9984.538085064578, 66646.436475739; 9098.506513606244
16, 13, 14, PREMIUM_PRIORITY: 4497, 698, 0.8447854124972204; 10803, 2215, 0.7949643617513653; 10123, 57, 0.9943692581250617; 5177, 2856, 0.44832914815530234; 0.8096078431372549; 9070.197253278802, 66765.84988193042; 9092.888385042976
17, 13, 14, PREMIUM_PRIORITY: 4346, 626, 0.8559595029912563; 10998, 2292, 0.7915984724495363; 10156, 41, 0.9959629775502166; 5188, 2877, 0.44545104086353127; 0.8098279457768509; 9857.593268044646, 65703.49600431626; 9086.018083674442
18, 13, 14, PREMIUM_PRIORITY: 4250, 633, 0.8510588235294118; 10903, 2398, 0.7800605337980373; 9977, 21, 0.9978951588653904; 5176, 3010, 0.4184698608964451; 0.7999736025869465; 8728.488847093919, 67079.81789172144; 9094.07537011459
19, 13, 14, PREMIUM_PRIORITY: 4374, 560, 0.871970736168267; 10915, 2495, 0.7714154832798901; 10073, 25, 0.9975181177404944; 5216, 3030, 0.4190950920245399; 0.8001831382039375; 9994.93739019286, 70514.42638457424; 9145.785670807309
20, 13, 14, PREMIUM_PRIORITY: 4434, 679, 0.8468651330626973; 10812, 2338, 0.7837587865334813; 10022, 35, 0.9965076830971862; 5224, 2982, 0.4291730474732006; 0.8021120293847567; 8884.365300518875, 67589.51075719859; 9101.501023469831
21, 13, 14, PREMIUM_PRIORITY: 4262, 497, 0.8833880807132801; 10942, 2735, 0.7500456954852861; 10015, 47, 0.9953070394408388; 5189, 3185, 0.3862015802659472; 0.7874243620099974; 9173.044772048492, 64297.78695744484; 9063.567984919197
22, 13, 14, PREMIUM_PRIORITY: 4213, 492, 0.883218609067173; 11142, 2558, 0.7704182373003051; 10174, 52, 0.9948889325732259; 5181, 2998, 0.42134723026442766; 0.8013676326929339; 9495.022756146373, 70340.89618889416; 9139.79980220371
23, 13, 14, PREMIUM_PRIORITY: 4511, 655, 0.8547993792950566; 10933, 2290, 0.7905423945852008; 10221, 49, 0.9952059485373251; 5223, 2896, 0.4455293892399005; 0.8093110593110593; 9497.057968000649, 68744.41076140484; 9120.334627495718
24, 13, 14, PREMIUM_PRIORITY: 4461, 678, 0.848016139878951; 10993, 2352, 0.7860456654234513; 10252, 77, 0.9924892703862661; 5202, 2953, 0.43233371780084584; 0.8039342565031707; 10510.128260177386, 68988.24146621255; 9131.149177047419
25, 13, 14, PREMIUM_PRIORITY: 4328, 514, 0.8812384473197782; 11086, 2724, 0.7542846833844489; 10237, 141, 0.9862264335254469; 5177, 3097, 0.4017770909793317; 0.789931231348125; 9791.207895787113, 65109.34070946131; 9078.254278088803
26, 13, 14, PREMIUM_PRIORITY: 4522, 653, 0.8555948695267581; 10833, 2437, 0.7750392319763685; 10143, 98, 0.9903381642512077; 5212, 2992, 0.42594013814274756; 0.7987626180397265; 9523.116654751784, 65072.5759606909; 9075.731145063057
27, 13, 14, PREMIUM_PRIORITY: 4544, 812, 0.8213028169014085; 11062, 2367, 0.78602422708371; 10424, 293, 0.9718917881811205; 5182, 2886, 0.4430721729062138; 0.7962962962962963; 9537.123650655974, 68022.75492267849; 9111.838740103236
28, 13, 14, PREMIUM_PRIORITY: 4367, 465, 0.8935195786581177; 11028, 2678, 0.7571635836053682; 10207, 43, 0.9957872048594102; 5188, 3100, 0.4024672320740169; 0.7958428061058785; 10507.876584614804, 66950.96770663084; 9106.272162848765
29, 13, 14, PREMIUM_PRIORITY: 4562, 645, 0.8586146427005699; 10974, 2417, 0.7797521414251868; 10371, 89, 0.9914183781698969; 5165, 2973, 0.42439496611810257; 0.8029093717816684; 10646.785667498763, 69086.98542317914; 9133.411556459914
30, 13, 14, PREMIUM_PRIORITY: 4418, 600, 0.8641919420552286; 10925, 2462, 0.7746453089244851; 10146, 56, 0.9944805834811749; 5197, 3006, 0.42158937848758904; 0.8004301635925177; 9139.95545631384, 66172.91940479522; 9086.193017101417
1, 13, 15, PREMIUM_PRIORITY: 4752, 364, 0.9234006734006734; 10770, 1429, 0.8673166202414113; 10053, 35, 0.9965184522033224; 5469, 1758, 0.6785518376302797; 0.8844865352403041; 8912.495608461386, 65833.3145633484; 9449.288923487286
2, 13, 15, PREMIUM_PRIORITY: 4799, 386, 0.9195665763700771; 10871, 1598, 0.8530034035507313; 10202, 62, 0.9939227602430896; 5468, 1922, 0.6485003657644477; 0.8733886407147415; 9433.799272459995, 64353.446571634064; 9435.264907893143
3, 13, 15, PREMIUM_PRIORITY: 4548, 536, 0.882145998240985; 11133, 1985, 0.8217012485403754; 10193, 15, 0.9985284018444031; 5488, 2506, 0.5433673469387755; 0.8392321918245009; 9654.048776672247, 68537.82367964149; 9488.028583053208
4, 13, 15, PREMIUM_PRIORITY: 4732, 644, 0.863905325443787; 10972, 1765, 0.8391359825009114; 10242, 66, 0.9935559461042766; 5462, 2343, 0.5710362504577078; 0.8465995924605196; 9571.790963654134, 64284.170993643565; 9435.487373748332
5, 13, 15, PREMIUM_PRIORITY: 4711, 580, 0.8768838887709616; 10975, 1799, 0.8360820045558086; 10228, 53, 0.9948181462651545; 5458, 2326, 0.5738365701722243; 0.8483360958816779; 9744.549338165943, 67715.12796576717; 9478.690038508563
6, 13, 15, PREMIUM_PRIORITY: 4668, 797, 0.8292630676949443; 11094, 2103, 0.8104380746349378; 10220, 102, 0.9900195694716243; 5542, 2798, 0.4951281125947311; 0.8160131962948864; 10499.731739925763, 69331.70024941093; 9504.259742697595
7, 13, 15, PREMIUM_PRIORITY: 4719, 325, 0.931129476584022; 10825, 1461, 0.8650346420323326; 10111, 25, 0.9975274453565424; 5433, 1761, 0.6758696852567643; 0.8851003602676274; 8617.90926007092, 66676.03684099625; 9457.292604536515
8, 13, 15, PREMIUM_PRIORITY: 4641, 767, 0.834733893557423; 11004, 1909, 0.8265176299527445; 10117, 48, 0.995255510526836; 5528, 2628, 0.524602026049204; 0.8289549376797699; 9135.226496477539, 66456.57565118461; 9458.617705537794
9, 13, 15, PREMIUM_PRIORITY: 4632, 746, 0.8389464594127807; 11026, 1965, 0.8217848721204426; 10159, 62, 0.9938970371099518; 5499, 2649, 0.5182760501909438; 0.8268616681568527; 9432.081540140278, 66970.10325023145; 9467.181057530695
10, 13, 15, PREMIUM_PRIORITY: 4727, 591, 0.8749735561667019; 10968, 1807, 0.8352479941648432; 10196, 40, 0.9960768928991761; 5499, 2358, 0.5711947626841244; 0.8472124880535202; 9757.285133174482, 70419.64261860517; 9511.790107388497
11, 13, 15, PREMIUM_PRIORITY: 4668, 778, 0.8333333333333334; 11019, 2044, 0.8145022234322534; 10154, 57, 0.9943864486901713; 5533, 2765, 0.500271100668715; 0.8201058201058201; 8968.518499375738, 71168.92616621254; 9514.829599344786
12, 13, 15, PREMIUM_PRIORITY: 4660, 462, 0.9008583690987124; 10920, 1843, 0.8312271062271062; 10131, 65, 0.9935840489586418; 5449, 2240, 0.5889153973206093; 0.8520539152759948; 9288.214765961879, 64844.835596694305; 9440.134477196272
13, 13, 15, PREMIUM_PRIORITY: 4692, 460, 0.9019607843137255; 11049, 1733, 0.8431532265363382; 10218, 25, 0.9975533372479938; 5523, 2168, 0.6074597139235922; 0.8606822946445588; 9395.376791518742, 69233.71517395179; 9494.518487711759
14, 13, 15, PREMIUM_PRIORITY: 4614, 542, 0.882531426094495; 11121, 2080, 0.8129664598507329; 10255, 60, 0.9941491955143832; 5480, 2562, 0.5324817518248175; 0.8333651096282173; 9330.772098733372, 67272.0485321207; 9470.081566780957
15, 13, 15, PREMIUM_PRIORITY: 4790, 736, 0.8463465553235908; 10957, 1511, 0.862097289404034; 10312, 43, 0.9958301008533748; 5435, 2204, 0.5944802207911684; 0.8573061535530577; 9196.94225602173, 66293.2225360653; 9457.101971022394
16, 13, 15, PREMIUM_PRIORITY: 4752, 487, 0.897516835016835; 10806, 1639, 0.8483250046270591; 10134, 47, 0.9953621472271561; 5424, 2079, 0.6167035398230089; 0.8633500449929297; 8834.237216153753, 63796.62868586017; 9423.830935636983
17, 13, 15, PREMIUM_PRIORITY: 4642, 662, 0.8573890564411891; 11003, 1735, 0.842315732073071; 10160, 51, 0.9949803149606299; 5485, 2346, 0.5722880583409298; 0.8467881112176414; 9679.021463454887, 63653.10994605816; 9428.616686261372
18, 13, 15, PREMIUM_PRIORITY: 4521, 648, 0.8566688785666887; 10906, 1780, 0.836787089675408; 9980, 49, 0.9950901803607214; 5447, 2379, 0.5632458233890214; 0.8426135995332857; 8812.85536345735, 65649.81061416135; 9446.27871268765
19, 13, 15, PREMIUM_PRIORITY: 4680, 510, 0.891025641025641; 10915, 1741, 0.8404947320201558; 10073, 4, 0.9996028988384791; 5522, 2247, 0.5930822165881926; 0.85565886502084; 9740.645513181034, 69751.09970272964; 9503.503533081734
20, 13, 15, PREMIUM_PRIORITY: 4653, 494, 0.8938319363851279; 10821, 1583, 0.8537103779687645; 10022, 23, 0.9977050488924366; 5452, 2054, 0.6232575201760822; 0.8657748481323511; 8538.167017215936, 65866.60768736829; 9446.798588580272
21, 13, 15, PREMIUM_PRIORITY: 4579, 519, 0.8866564752129286; 10950, 2120, 0.806392694063927; 10018, 31, 0.9969055699740467; 5511, 2608, 0.5267646525131555; 0.8300598879515745; 9081.443960872704, 67854.17928773817; 9475.255623148796
22, 13, 15, PREMIUM_PRIORITY: 4559, 698, 0.8468962491774512; 11142, 1965, 0.8236402800215401; 10174, 45, 0.9955769608806763; 5527, 2618, 0.5263253121042157; 0.8303929686007261; 9676.726390781307, 69997.55480310466; 9506.016259847502
23, 13, 15, PREMIUM_PRIORITY: 4773, 571, 0.8803687408338571; 10934, 1620, 0.8518383025425279; 10225, 35, 0.9965770171149144; 5482, 2156, 0.6067128785114921; 0.860508053734004; 9526.894653945557, 70205.39081491767; 9507.392941789944
24, 13, 15, PREMIUM_PRIORITY: 4681, 336, 0.9282204657124546; 11001, 1508, 0.8629215525861286; 10255, 40, 0.9960994636762555; 5427, 1804, 0.6675879859959462; 0.8824129575309272; 9844.701417454504, 67946.17366673886; 9482.284332497056
25, 13, 15, PREMIUM_PRIORITY: 4713, 623, 0.8678124336940378; 11086, 2115, 0.8092188345661194; 10241, 67, 0.9934576701493995; 5558, 2671, 0.5194314501619288; 0.8266978922716628; 9361.156078116896, 70531.11571618936; 9510.085060236548
26, 13, 15, PREMIUM_PRIORITY: 4811, 542, 0.8873415090417792; 10832, 1909, 0.8237629246676514; 10144, 66, 0.993493690851735; 5499, 2385, 0.5662847790507365; 0.8433164993926996; 9372.262927222142, 66064.31373440512; 9455.665386672139
27, 13, 15, PREMIUM_PRIORITY: 4831, 465, 0.9037466363071828; 11061, 1679, 0.8482054063827864; 10425, 48, 0.9953956834532374; 5467, 2096, 0.6166087433693068; 0.8650893531336521; 11134.537713969448, 70334.41701097232; 9521.407463694366
28, 13, 15, PREMIUM_PRIORITY: 4704, 802, 0.8295068027210885; 11031, 2076, 0.8118031003535491; 10208, 36, 0.9964733542319749; 5527, 2842, 0.48579699656233033; 0.8170956466476009; 10333.468420457715, 68436.57297222124; 9492.050497259814
29, 13, 15, PREMIUM_PRIORITY: 4833, 576, 0.8808193668528864; 10980, 1681, 0.846903460837887; 10371, 37, 0.9964323594638896; 5442, 2220, 0.5920617420066152; 0.8572693353569848; 10302.944276115013, 71130.79232611855; 9524.69018944936
30, 13, 15, PREMIUM_PRIORITY: 4712, 452, 0.9040747028862479; 10925, 1639, 0.8499771167048055; 10146, 34, 0.996648925684999; 5491, 2057, 0.6253869969040248; 0.8662786979599668; 8425.099461916998, 70402.79001655045; 9501.27588591917
1, 13, 16, PREMIUM_PRIORITY: 4774, 57, 0.9880603267700042; 10770, 663, 0.9384401114206128; 10053, 13, 0.9987068536755197; 5491, 707, 0.8712438535785831; 0.9536798764796706; 7685.88231156747, 63490.60515545454; 9780.21064031976
2, 13, 16, PREMIUM_PRIORITY: 4835, 36, 0.9925542916235781; 10873, 741, 0.9318495355467672; 10207, 21, 0.997942588419712; 5501, 756, 0.8625704417378659; 0.9505347593582888; 8112.0516806165915, 63638.120469622954; 9785.308417544813
3, 13, 16, PREMIUM_PRIORITY: 4742, 194, 0.9590889919865035; 11149, 1207, 0.8917391694322361; 10197, 5, 0.9995096597038344; 5694, 1396, 0.7548296452406041; 0.9118368888049839; 9516.617509172787, 69163.14020394064; 9863.595477261922
4, 13, 16, PREMIUM_PRIORITY: 4760, 46, 0.9903361344537815; 10975, 830, 0.924373576309795; 10252, 26, 0.9974639094810769; 5483, 850, 0.8449753784424585; 0.944327931363203; 8386.163022642046, 65937.67009588968; 9815.48949777386
5, 13, 16, PREMIUM_PRIORITY: 4790, 242, 0.9494780793319415; 10982, 957, 0.9128574030231288; 10228, 21, 0.997946812671099; 5544, 1178, 0.7875180375180375; 0.9239792036520416; 8361.188857595283, 66483.70963651477; 9821.959227796007
6, 13, 16, PREMIUM_PRIORITY: 4832, 86, 0.9822019867549668; 11100, 1039, 0.9063963963963964; 10245, 45, 0.9956076134699854; 5687, 1080, 0.8100931950061544; 0.9293873964348481; 9255.93628627354, 68617.25367819545; 9854.91718578843
7, 13, 16, PREMIUM_PRIORITY: 4777, 175, 0.9633661293698974; 10831, 860, 0.9205982827070446; 10116, 15, 0.9985172004744959; 5492, 1020, 0.8142753095411508; 0.9336878523833931; 7592.331413320706, 64380.49456007755; 9790.345504080215
8, 13, 16, PREMIUM_PRIORITY: 4645, 67, 0.9855758880516685; 11005, 867, 0.9212176283507496; 10118, 8, 0.9992093299070962; 5532, 926, 0.8326102675343456; 0.9403194888178914; 7621.920827939232, 62096.001958615496; 9762.698220782635
9, 13, 16, PREMIUM_PRIORITY: 4747, 101, 0.9787234042553191; 11030, 1014, 0.9080689029918404; 10162, 9, 0.9991143475693761; 5615, 1106, 0.8030276046304541; 0.9293275020599607; 8988.440057103393, 65854.91498885566; 9819.140165484456
10, 13, 16, PREMIUM_PRIORITY: 4818, 114, 0.9763387297633873; 10983, 921, 0.9161431302922699; 10198, 12, 0.9988232986860168; 5603, 1023, 0.8174192396930215; 0.9344978165938864; 8319.160296825223, 66919.31596421538; 9826.949441145918
11, 13, 16, PREMIUM_PRIORITY: 4754, 162, 0.9659234328986117; 11029, 1012, 0.9082419076978874; 10162, 14, 0.9986223184412517; 5621, 1160, 0.7936310265077389; 0.925616169296078; 7916.572356497918, 67442.23953614566; 9830.21508995563
12, 13, 16, PREMIUM_PRIORITY: 4680, 8, 0.9982905982905983; 10929, 798, 0.9269832555586055; 10144, 17, 0.9983241324921136; 5465, 789, 0.8556267154620312; 0.9483631238388109; 8853.274531994386, 63041.23386849448; 9783.760632869085
13, 13, 16, PREMIUM_PRIORITY: 4753, 117, 0.9753839680201978; 11053, 946, 0.9144123767302995; 10218, 1, 0.9999021334899197; 5588, 1062, 0.809949892627058; 0.9327470580792104; 7756.124321745605, 64639.29195104989; 9794.770893559056
14, 13, 16, PREMIUM_PRIORITY: 4797, 220, 0.9541380029184907; 11128, 1042, 0.9063623292595255; 10265, 19, 0.9981490501704822; 5660, 1243, 0.7803886925795053; 0.9207535321821037; 8927.084059627436, 68677.8016269319; 9853.11132507575
15, 13, 16, PREMIUM_PRIORITY: 4792, 14, 0.9970784641068448; 10959, 645, 0.9411442649876813; 10315, 9, 0.9991274842462433; 5436, 650, 0.8804267844002943; 0.9581613865786299; 7999.687515110819, 67851.05141442799; 9835.846721245365
16, 13, 16, PREMIUM_PRIORITY: 4789, 32, 0.9933180204635623; 10809, 738, 0.9317235636969192; 10146, 6, 0.9994086339444116; 5452, 764, 0.8598679383712399; 0.9506346967559943; 7626.773419888084, 60698.25162666343; 9745.679888574492
17, 13, 16, PREMIUM_PRIORITY: 4703, 75, 0.9840527322985329; 11005, 784, 0.928759654702408; 10168, 3, 0.9997049567269867; 5540, 856, 0.8454873646209387; 0.9453144894321365; 7393.339012022092, 62973.1598870072; 9771.632848119008
18, 13, 16, PREMIUM_PRIORITY: 4545, 66, 0.9854785478547855; 10913, 731, 0.933015669385137; 9986, 16, 0.9983977568596034; 5472, 781, 0.8572733918128654; 0.9484409367317894; 7702.120468516854, 65972.21781085533; 9810.617875722175
19, 13, 16, PREMIUM_PRIORITY: 4735, 60, 0.9873284054910243; 10915, 928, 0.9149793861658269; 10073, 2, 0.9998014494192395; 5577, 986, 0.823202438587054; 0.9368690095846646; 8819.899541112574, 68834.58409600041; 9854.195040477662
20, 13, 16, PREMIUM_PRIORITY: 4671, 22, 0.9952900877756369; 10820, 731, 0.9324399260628465; 10022, 15, 0.998503292755937; 5469, 738, 0.8650575973669775; 0.9513911303337421; 7404.787946855748, 63048.70239910872; 9772.643239577888
21, 13, 16, PREMIUM_PRIORITY: 4687, 104, 0.9778109665030936; 10966, 1236, 0.8872879810322816; 10021, 5, 0.9995010477996208; 5632, 1335, 0.7629616477272727; 0.9143934070146298; 8328.254472710163, 64475.26896974076; 9797.196620252927
22, 13, 16, PREMIUM_PRIORITY: 4676, 46, 0.9901625320786998; 11142, 894, 0.9197630586968228; 10174, 6, 0.9994102614507568; 5644, 934, 0.8345145287030475; 0.940574029586547; 8604.980565604723, 69397.63768838457; 9859.402571407587
23, 13, 16, PREMIUM_PRIORITY: 4816, 81, 0.9831810631229236; 10938, 834, 0.9237520570488207; 10227, 17, 0.9983377334506698; 5527, 898, 0.8375248778722635; 0.9419195125047607; 8004.470160553774, 63553.889774202595; 9783.448126463305
24, 13, 16, PREMIUM_PRIORITY: 4732, 55, 0.9883770076077768; 11004, 723, 0.9342966194111232; 10255, 30, 0.9970745977571916; 5481, 748, 0.8635285531837256; 0.9505592272496187; 8553.750186252244, 66334.6381449471; 9821.63025856708
25, 13, 16, PREMIUM_PRIORITY: 4756, 108, 0.977291841883936; 11089, 1184, 0.8932275227703129; 10245, 42, 0.995900439238653; 5600, 1250, 0.7767857142857143; 0.9184600820448091; 7657.08429263447, 67474.74417246616; 9828.603780559408
26, 13, 16, PREMIUM_PRIORITY: 4837, 19, 0.9960719454207153; 10845, 823, 0.9241124942369756; 10144, 24, 0.9976340694006309; 5538, 818, 0.8522932466594438; 0.9463078688942737; 8179.242736129665, 65797.91914595835; 9812.183034560614
27, 13, 16, PREMIUM_PRIORITY: 4858, 9, 0.9981473857554549; 11070, 797, 0.928003613369467; 10428, 14, 0.9986574606827772; 5500, 792, 0.856; 0.9493972877950778; 8588.796838170787, 66418.97578956446; 9822.93057296565
28, 13, 16, PREMIUM_PRIORITY: 4860, 170, 0.9650205761316872; 11031, 1234, 0.8881334421176684; 10208, 17, 0.9983346394984326; 5683, 1387, 0.7559387647369347; 0.9116481026996412; 11067.969076589638, 67650.77789629828; 9857.145562422487
29, 13, 16, PREMIUM_PRIORITY: 4886, 55, 0.9887433483422022; 10981, 828, 0.9245970312357709; 10371, 11, 0.9989393501108861; 5496, 872, 0.8413391557496361; 0.9443499086153653; 8711.282096936793, 66271.97447500308; 9822.084609522466
30, 13, 16, PREMIUM_PRIORITY: 4763, 34, 0.9928616418223809; 10925, 689, 0.936933638443936; 10146, 28, 0.9972402917405874; 5542, 695, 0.8745940093828942; 0.9539138194798572; 8022.691408040181, 65613.33883658065; 9808.719306222873
1, 13, 17, PREMIUM_PRIORITY: 4775, 4, 0.9991623036649214; 10774, 326, 0.96974197141266; 10053, 7, 0.9993036904406645; 5496, 323, 0.9412299854439592; 0.978776770210303; 6419.764927549739, 60786.61903077482; 10106.418234636327
2, 13, 17, PREMIUM_PRIORITY: 4840, 0, 1.0; 10874, 293, 0.9730549935626265; 10207, 0, 1.0; 5507, 293, 0.9467949881968404; 0.9813542064401171; 6830.228061220118, 60800.7921324061; 10109.767383041777
3, 13, 17, PREMIUM_PRIORITY: 4742, 5, 0.9989455925769718; 11151, 581, 0.9478970495919649; 10197, 5, 0.9995096597038344; 5696, 581, 0.897998595505618; 0.9631284213175612; 8793.787381054348, 63507.95622847789; 10157.995439665181
4, 13, 17, PREMIUM_PRIORITY: 4777, 4, 0.9991626543855977; 10977, 444, 0.9595517901065865; 10255, 15, 0.9985372988785958; 5499, 433, 0.9212584106201127; 0.971562777707249; 7497.790865723908, 61570.22545112592; 10124.321966072912
5, 13, 17, PREMIUM_PRIORITY: 4793, 73, 0.9847694554558731; 10984, 495, 0.9549344501092498; 10228, 14, 0.9986312084473993; 5549, 554, 0.9001621913858353; 0.9639982252646258; 7294.80161088243, 63831.612733851754; 10150.34552499133
6, 13, 17, PREMIUM_PRIORITY: 4833, 10, 0.9979308917856404; 11100, 442, 0.9601801801801801; 10245, 21, 0.9979502196193265; 5688, 431, 0.9242264416315049; 0.9716312056737588; 7423.07629505749, 67391.55414268316; 10194.777887952829
7, 13, 17, PREMIUM_PRIORITY: 4777, 11, 0.9976972995603935; 10831, 376, 0.9652848305788939; 10116, 6, 0.9994068801897983; 5492, 381, 0.9306263656227239; 0.9752050230650948; 6607.056966156828, 60743.5060647591; 10107.341437433095
8, 13, 17, PREMIUM_PRIORITY: 4648, 0, 1.0; 11007, 373, 0.966112473880258; 10119, 3, 0.9997035280166024; 5536, 370, 0.9331647398843931; 0.9761737464068988; 6239.051663899439, 60828.73282991105; 10105.533746811827
9, 13, 17, PREMIUM_PRIORITY: 4750, 3, 0.9993684210526316; 11034, 394, 0.9642921877832156; 10162, 0, 1.0; 5622, 397, 0.9293845606545713; 0.9748479472883933; 7529.73444015884, 65583.61382768032; 10173.54204237471
10, 13, 17, PREMIUM_PRIORITY: 4819, 0, 1.0; 10983, 377, 0.9656742238004188; 10198, 1, 0.999901941557168; 5604, 376, 0.9329050678087081; 0.9761422604733578; 6907.622044863938, 62905.48332268955; 10136.048508749027
11, 13, 17, PREMIUM_PRIORITY: 4758, 35, 0.9926439680538042; 11030, 512, 0.9535811423390752; 10164, 9, 0.9991145218417946; 5624, 538, 0.9043385490753912; 0.9653534329870788; 6915.892062357801, 63571.99312499306; 10144.24550944822
12, 13, 17, PREMIUM_PRIORITY: 4680, 0, 1.0; 10935, 341, 0.9688157293095565; 10144, 6, 0.9994085173501577; 5471, 335, 0.938768049716688; 0.9781620236951649; 7306.68080198725, 61533.54942294866; 10122.39560333112
13, 13, 17, PREMIUM_PRIORITY: 4768, 6, 0.9987416107382551; 11056, 432, 0.9609261939218524; 10218, 0, 1.0; 5606, 438, 0.9218694256154121; 0.9723205257836198; 6665.483958645116, 67878.10586415589; 10194.852655760465
14, 13, 17, PREMIUM_PRIORITY: 4797, 4, 0.999166145507609; 11128, 422, 0.962077641984184; 10265, 1, 0.9999025815879201; 5660, 425, 0.9249116607773852; 0.9732496075353219; 6818.471957228128, 63223.00800419859; 10139.233214005973
15, 13, 17, PREMIUM_PRIORITY: 4792, 0, 1.0; 10959, 289, 0.9736289807464185; 10315, 0, 1.0; 5436, 289, 0.9468359087564385; 0.9816519586058028; 6712.692055607856, 64220.89150423522; 10150.591233666502
16, 13, 17, PREMIUM_PRIORITY: 4791, 12, 0.9974953036944271; 10809, 385, 0.9643815339069294; 10146, 3, 0.9997043169722057; 5454, 394, 0.9277594426109278; 0.974551282051282; 6398.714892634018, 58810.51472377839; 10082.142169905774
17, 13, 17, PREMIUM_PRIORITY: 4707, 7, 0.9985128531973656; 11005, 349, 0.9682871422080872; 10168, 0, 1.0; 5544, 356, 0.9357864357864358; 0.9773421588594705; 6904.192502872543, 60846.202554451185; 10110.89384220452
18, 13, 17, PREMIUM_PRIORITY: 4550, 5, 0.9989010989010989; 10913, 294, 0.9730596536241181; 9986, 1, 0.9998998598037252; 5477, 298, 0.945590651816688; 0.9806635193688159; 7057.006303744028, 61629.117213822836; 10121.629752876215
19, 13, 17, PREMIUM_PRIORITY: 4752, 1, 0.9997895622895623; 10915, 382, 0.9650022904260193; 10073, 1, 0.9999007247096198; 5594, 382, 0.931712549159814; 0.975553711623157; 7870.765525520699, 64886.41219623372; 10167.673453484858
20, 13, 17, PREMIUM_PRIORITY: 4679, 2, 0.99957255823894; 10821, 347, 0.9679327234081878; 10020, 3, 0.9997005988023953; 5480, 346, 0.9368613138686132; 0.9774838709677419; 6366.285171897467, 61456.82469317003; 10114.18250800277
21, 13, 17, PREMIUM_PRIORITY: 4696, 5, 0.9989352640545145; 10967, 487, 0.9555940548919486; 10021, 0, 1.0; 5642, 492, 0.912796880538816; 0.9685883930281556; 6688.574158746277, 64797.58437911012; 10157.441633235392
22, 13, 17, PREMIUM_PRIORITY: 4676, 2, 0.9995722840034217; 11144, 334, 0.9700287150035893; 10174, 0, 1.0; 5646, 336, 0.9404888416578109; 0.9787610619469027; 7510.650961091661, 66317.26006431747; 10182.34660345994
23, 13, 17, PREMIUM_PRIORITY: 4816, 0, 1.0; 10938, 399, 0.9635216675809106; 10227, 6, 0.9994133176884717; 5527, 393, 0.928894517821603; 0.9746730988955186; 6452.225720691415, 64122.068221835594; 10147.369841021797
24, 13, 17, PREMIUM_PRIORITY: 4734, 5, 0.998943810730883; 11003, 339, 0.9691902208488594; 10255, 17, 0.9983422720624086; 5482, 327, 0.94035023713973; 0.9781406875516299; 7173.924068645702, 65599.47214833247; 10170.982257103102
25, 13, 17, PREMIUM_PRIORITY: 4760, 9, 0.998109243697479; 11095, 551, 0.9503379900856241; 10249, 19, 0.9981461606010342; 5606, 541, 0.9034962540135569; 0.9646799116997793; 6849.9592541885795, 63446.79971544743; 10142.207657423289
26, 13, 17, PREMIUM_PRIORITY: 4840, 2, 0.9995867768595041; 10845, 340, 0.9686491470723836; 10144, 7, 0.9993099369085173; 5541, 335, 0.9395415989893521; 0.9781957284029328; 6935.225399906851, 62454.65092167306; 10130.760877436362
27, 13, 17, PREMIUM_PRIORITY: 4865, 0, 1.0; 11071, 329, 0.9702827206214434; 10431, 2, 0.9998082638289714; 5505, 327, 0.940599455040872; 0.9793549196787149; 7035.0217094866575, 62520.02525206165; 10132.330833268208
28, 13, 17, PREMIUM_PRIORITY: 4871, 5, 0.9989735167316772; 11034, 573, 0.9480696030451332; 10208, 6, 0.9994122257053292; 5697, 572, 0.8995962787431981; 0.9636592266582835; 7733.330927990575, 65697.10248341842; 10176.502323198783
29, 13, 17, PREMIUM_PRIORITY: 4891, 1, 0.9997955428337764; 10983, 354, 0.967768369298006; 10371, 0, 1.0; 5503, 355, 0.9354897328729783; 0.9776363865440343; 8015.733881218104, 62909.35146205453; 10144.670384183306
30, 13, 17, PREMIUM_PRIORITY: 4765, 0, 1.0; 10926, 274, 0.9749222039172616; 10146, 20, 0.9980287798147053; 5545, 254, 0.9541929666366096; 0.9825377604996495; 6362.784230323154, 63367.73555743521; 10137.473079715252
1, 14, 9, PREMIUM_PRIORITY: 3828, 0, 1.0; 9591, 3367, 0.6489417161922636; 10053, 29, 0.9971152889684671; 3366, 3338, 0.008318478906714222; 0.7490871152842984; 6819.36618068836, 44867.2556724429; 7197.256250972636
2, 14, 9, PREMIUM_PRIORITY: 3884, 0, 1.0; 9653, 3328, 0.65523671397493; 10207, 23, 0.9977466444596845; 3330, 3305, 0.007507507507507505; 0.754155278126616; 7501.531723624676, 44792.71589655631; 7201.6253501705505
